 num     #instances         #bytes  class name (module)
5503:             1             16  com.starrocks.thrift.FrontendService$Processor$getTasks
5504:             1             16  com.starrocks.thrift.FrontendService$Processor$getTrackingLoads
5505:             1             16  com.starrocks.thrift.FrontendService$Processor$getUserPrivs
5506:             1             16  com.starrocks.thrift.FrontendService$Processor$getWarehouses
5507:             1             16  com.starrocks.thrift.FrontendService$Processor$isMethodSupported
5508:             1             16  com.starrocks.thrift.FrontendService$Processor$listFeLocks
5509:             1             16  com.starrocks.thrift.FrontendService$Processor$listFeMemoryUsage
5510:             1             16  com.starrocks.thrift.FrontendService$Processor$listMaterializedViewStatus
5511:             1             16  com.starrocks.thrift.FrontendService$Processor$listObjectDependencies
5512:             1             16  com.starrocks.thrift.FrontendService$Processor$listPipeFiles
5513:             1             16  com.starrocks.thrift.FrontendService$Processor$listPipes
5514:             1             16  com.starrocks.thrift.FrontendService$Processor$listTableStatus
5515:             1             16  com.starrocks.thrift.FrontendService$Processor$loadTxnBegin
5516:             1             16  com.starrocks.thrift.FrontendService$Processor$loadTxnCommit
5517:             1             16  com.starrocks.thrift.FrontendService$Processor$loadTxnPrepare
5518:             1             16  com.starrocks.thrift.FrontendService$Processor$loadTxnRollback
5519:             1             16  com.starrocks.thrift.FrontendService$Processor$mvReport
5520:             1             16  com.starrocks.thrift.FrontendService$Processor$refreshTable
5521:             1             16  com.starrocks.thrift.FrontendService$Processor$releaseSlot
5522:             1             16  com.starrocks.thrift.FrontendService$Processor$report
5523:             1             16  com.starrocks.thrift.FrontendService$Processor$reportAuditStatistics
5524:             1             16  com.starrocks.thrift.FrontendService$Processor$reportExecStatus
5525:             1             16  com.starrocks.thrift.FrontendService$Processor$requireSlotAsync
5526:             1             16  com.starrocks.thrift.FrontendService$Processor$setConfig
5527:             1             16  com.starrocks.thrift.FrontendService$Processor$showVariables
5528:             1             16  com.starrocks.thrift.FrontendService$Processor$snapshotLoaderReport
5529:             1             16  com.starrocks.thrift.FrontendService$Processor$startTableReplication
5530:             1             16  com.starrocks.thrift.FrontendService$Processor$streamLoadPut
5531:             1             16  com.starrocks.thrift.FrontendService$Processor$updateExportTaskStatus
5532:             1             16  com.starrocks.thrift.FrontendService$Processor$updateImmutablePartition
5533:             1             16  com.starrocks.thrift.FrontendService$Processor$updateResourceUsage
5534:             1             16  com.starrocks.thrift.FrontendService$finishTask_args$finishTask_argsStandardSchemeFactory
5535:             1             16  com.starrocks.thrift.FrontendService$finishTask_args$finishTask_argsTupleSchemeFactory
5536:             1             16  com.starrocks.thrift.FrontendService$finishTask_result$finishTask_resultStandardSchemeFactory
5537:             1             16  com.starrocks.thrift.FrontendService$finishTask_result$finishTask_resultTupleSchemeFactory
5538:             1             16  com.starrocks.thrift.FrontendService$getPartitionsMeta_args$getPartitionsMeta_argsStandardSchemeFactory
5539:             1             16  com.starrocks.thrift.FrontendService$getPartitionsMeta_args$getPartitionsMeta_argsTupleSchemeFactory
5540:             1             16  com.starrocks.thrift.FrontendService$getPartitionsMeta_result$getPartitionsMeta_resultStandardSchemeFactory
5541:             1             16  com.starrocks.thrift.FrontendService$getPartitionsMeta_result$getPartitionsMeta_resultTupleSchemeFactory
5542:             1             16  com.starrocks.thrift.FrontendService$getTablesConfig_args$getTablesConfig_argsStandardSchemeFactory
5543:             1             16  com.starrocks.thrift.FrontendService$getTablesConfig_args$getTablesConfig_argsTupleSchemeFactory
5544:             1             16  com.starrocks.thrift.FrontendService$getTablesConfig_result$getTablesConfig_resultStandardSchemeFactory
5545:             1             16  com.starrocks.thrift.FrontendService$getTablesConfig_result$getTablesConfig_resultTupleSchemeFactory
5546:             1             16  com.starrocks.thrift.FrontendService$getTaskRuns_args$getTaskRuns_argsStandardSchemeFactory
5547:             1             16  com.starrocks.thrift.FrontendService$getTaskRuns_args$getTaskRuns_argsTupleSchemeFactory
5548:             1             16  com.starrocks.thrift.FrontendService$getTaskRuns_result$getTaskRuns_resultStandardSchemeFactory
5549:             1             16  com.starrocks.thrift.FrontendService$getTaskRuns_result$getTaskRuns_resultTupleSchemeFactory
5550:             1             16  com.starrocks.thrift.FrontendService$getTasks_args$getTasks_argsStandardSchemeFactory
5551:             1             16  com.starrocks.thrift.FrontendService$getTasks_args$getTasks_argsTupleSchemeFactory
5552:             1             16  com.starrocks.thrift.FrontendService$getTasks_result$getTasks_resultStandardSchemeFactory
5553:             1             16  com.starrocks.thrift.FrontendService$getTasks_result$getTasks_resultTupleSchemeFactory
5554:             1             16  com.starrocks.thrift.FrontendService$listFeMemoryUsage_args$listFeMemoryUsage_argsStandardSchemeFactory
5555:             1             16  com.starrocks.thrift.FrontendService$listFeMemoryUsage_args$listFeMemoryUsage_argsTupleSchemeFactory
5556:             1             16  com.starrocks.thrift.FrontendService$listFeMemoryUsage_result$listFeMemoryUsage_resultStandardSchemeFactory
5557:             1             16  com.starrocks.thrift.FrontendService$listFeMemoryUsage_result$listFeMemoryUsage_resultTupleSchemeFactory
5558:             1             16  com.starrocks.thrift.FrontendService$loadTxnCommit_args$loadTxnCommit_argsStandardSchemeFactory
5559:             1             16  com.starrocks.thrift.FrontendService$loadTxnCommit_args$loadTxnCommit_argsTupleSchemeFactory
5560:             1             16  com.starrocks.thrift.FrontendService$loadTxnCommit_result$loadTxnCommit_resultStandardSchemeFactory
5561:             1             16  com.starrocks.thrift.FrontendService$loadTxnCommit_result$loadTxnCommit_resultTupleSchemeFactory
5562:             1             16  com.starrocks.thrift.FrontendService$reportExecStatus_args$reportExecStatus_argsStandardSchemeFactory
5563:             1             16  com.starrocks.thrift.FrontendService$reportExecStatus_args$reportExecStatus_argsTupleSchemeFactory
5564:             1             16  com.starrocks.thrift.FrontendService$reportExecStatus_result$reportExecStatus_resultStandardSchemeFactory
5565:             1             16  com.starrocks.thrift.FrontendService$reportExecStatus_result$reportExecStatus_resultTupleSchemeFactory
5566:             1             16  com.starrocks.thrift.FrontendService$report_args$report_argsStandardSchemeFactory
5567:             1             16  com.starrocks.thrift.FrontendService$report_args$report_argsTupleSchemeFactory
5568:             1             16  com.starrocks.thrift.FrontendService$report_result$report_resultStandardSchemeFactory
5569:             1             16  com.starrocks.thrift.FrontendService$report_result$report_resultTupleSchemeFactory
5570:             1             16  com.starrocks.thrift.HeartbeatService$heartbeat_args$heartbeat_argsStandardSchemeFactory
5571:             1             16  com.starrocks.thrift.HeartbeatService$heartbeat_args$heartbeat_argsTupleSchemeFactory
5572:             1             16  com.starrocks.thrift.HeartbeatService$heartbeat_result$heartbeat_resultStandardSchemeFactory
5573:             1             16  com.starrocks.thrift.HeartbeatService$heartbeat_result$heartbeat_resultTupleSchemeFactory
5574:             1             16  com.starrocks.thrift.TAgentResult$TAgentResultStandardSchemeFactory
5575:             1             16  com.starrocks.thrift.TAgentResult$TAgentResultTupleSchemeFactory
5576:             1             16  com.starrocks.thrift.TAgentTaskRequest$TAgentTaskRequestStandardSchemeFactory
5577:             1             16  com.starrocks.thrift.TAgentTaskRequest$TAgentTaskRequestTupleSchemeFactory
5578:             1             16  com.starrocks.thrift.TAggregateExpr$TAggregateExprStandardSchemeFactory
5579:             1             16  com.starrocks.thrift.TAggregateExpr$TAggregateExprTupleSchemeFactory
5580:             1             16  com.starrocks.thrift.TAggregateFunction$TAggregateFunctionStandardSchemeFactory
5581:             1             16  com.starrocks.thrift.TAggregateFunction$TAggregateFunctionTupleSchemeFactory
5582:             1             16  com.starrocks.thrift.TAggregationNode$TAggregationNodeStandardSchemeFactory
5583:             1             16  com.starrocks.thrift.TAggregationNode$TAggregationNodeTupleSchemeFactory
5584:             1             16  com.starrocks.thrift.TAuthInfo$TAuthInfoStandardSchemeFactory
5585:             1             16  com.starrocks.thrift.TAuthInfo$TAuthInfoTupleSchemeFactory
5586:             1             16  com.starrocks.thrift.TBackend$TBackendStandardSchemeFactory
5587:             1             16  com.starrocks.thrift.TBackend$TBackendTupleSchemeFactory
5588:             1             16  com.starrocks.thrift.TBackendInfo$TBackendInfoStandardSchemeFactory
5589:             1             16  com.starrocks.thrift.TBackendInfo$TBackendInfoTupleSchemeFactory
5590:             1             16  com.starrocks.thrift.TBrokerRangeDesc$TBrokerRangeDescStandardSchemeFactory
5591:             1             16  com.starrocks.thrift.TBrokerRangeDesc$TBrokerRangeDescTupleSchemeFactory
5592:             1             16  com.starrocks.thrift.TBrokerScanRange$TBrokerScanRangeStandardSchemeFactory
5593:             1             16  com.starrocks.thrift.TBrokerScanRange$TBrokerScanRangeTupleSchemeFactory
5594:             1             16  com.starrocks.thrift.TBrokerScanRangeParams$TBrokerScanRangeParamsStandardSchemeFactory
5595:             1             16  com.starrocks.thrift.TBrokerScanRangeParams$TBrokerScanRangeParamsTupleSchemeFactory
5596:             1             16  com.starrocks.thrift.TCaseExpr$TCaseExprStandardSchemeFactory
5597:             1             16  com.starrocks.thrift.TCaseExpr$TCaseExprTupleSchemeFactory
5598:             1             16  com.starrocks.thrift.TColumn$TColumnStandardSchemeFactory
5599:             1             16  com.starrocks.thrift.TColumn$TColumnTupleSchemeFactory
5600:             1             16  com.starrocks.thrift.TCounterStrategy$TCounterStrategyStandardSchemeFactory
5601:             1             16  com.starrocks.thrift.TCounterStrategy$TCounterStrategyTupleSchemeFactory
5602:             1             16  com.starrocks.thrift.TCreateTabletReq$TCreateTabletReqStandardSchemeFactory
5603:             1             16  com.starrocks.thrift.TCreateTabletReq$TCreateTabletReqTupleSchemeFactory
5604:             1             16  com.starrocks.thrift.TDataPartition$TDataPartitionStandardSchemeFactory
5605:             1             16  com.starrocks.thrift.TDataPartition$TDataPartitionTupleSchemeFactory
5606:             1             16  com.starrocks.thrift.TDataSink$TDataSinkStandardSchemeFactory
5607:             1             16  com.starrocks.thrift.TDataSink$TDataSinkTupleSchemeFactory
5608:             1             16  com.starrocks.thrift.TDataStreamSink$TDataStreamSinkStandardSchemeFactory
5609:             1             16  com.starrocks.thrift.TDataStreamSink$TDataStreamSinkTupleSchemeFactory
5610:             1             16  com.starrocks.thrift.TDescriptorTable$TDescriptorTableStandardSchemeFactory
5611:             1             16  com.starrocks.thrift.TDescriptorTable$TDescriptorTableTupleSchemeFactory
5612:             1             16  com.starrocks.thrift.TEqJoinCondition$TEqJoinConditionStandardSchemeFactory
5613:             1             16  com.starrocks.thrift.TEqJoinCondition$TEqJoinConditionTupleSchemeFactory
5614:             1             16  com.starrocks.thrift.TExchangeNode$TExchangeNodeStandardSchemeFactory
5615:             1             16  com.starrocks.thrift.TExchangeNode$TExchangeNodeTupleSchemeFactory
5616:             1             16  com.starrocks.thrift.TExecPlanFragmentParams$TExecPlanFragmentParamsStandardSchemeFactory
5617:             1             16  com.starrocks.thrift.TExecPlanFragmentParams$TExecPlanFragmentParamsTupleSchemeFactory
5618:             1             16  com.starrocks.thrift.TExpr$TExprStandardSchemeFactory
5619:             1             16  com.starrocks.thrift.TExpr$TExprTupleSchemeFactory
5620:             1             16  com.starrocks.thrift.TExprNode$TExprNodeStandardSchemeFactory
5621:             1             16  com.starrocks.thrift.TExprNode$TExprNodeTupleSchemeFactory
5622:             1             16  com.starrocks.thrift.TFeMemoryItem$TFeMemoryItemStandardSchemeFactory
5623:             1             16  com.starrocks.thrift.TFeMemoryItem$TFeMemoryItemTupleSchemeFactory
5624:             1             16  com.starrocks.thrift.TFeMemoryReq$TFeMemoryReqStandardSchemeFactory
5625:             1             16  com.starrocks.thrift.TFeMemoryReq$TFeMemoryReqTupleSchemeFactory
5626:             1             16  com.starrocks.thrift.TFeMemoryRes$TFeMemoryResStandardSchemeFactory
5627:             1             16  com.starrocks.thrift.TFeMemoryRes$TFeMemoryResTupleSchemeFactory
5628:             1             16  com.starrocks.thrift.TFileScanNode$TFileScanNodeStandardSchemeFactory
5629:             1             16  com.starrocks.thrift.TFileScanNode$TFileScanNodeTupleSchemeFactory
